run,alpha,beta,omega,country,pfrac
105301,0.300000,6.000000,0.300000,Iraq,0.405333
174421,0.300000,6.000000,0.400000,Iraq,0.603333
699733,0.300000,6.000000,0.500000,Iraq,0.528188
8533,0.300000,6.000000,0.600000,Iraq,0.213845
229717,0.300000,6.000000,0.700000,Iraq,0.110157
450901,0.300000,6.000000,0.800000,Iraq,0.065809
367957,0.300000,6.000000,0.900000,Iraq,0.033762
132949,0.300000,6.000000,1.000000,Iraq,0.018597
23893,0.300000,6.500000,0.000000,Iraq,0.514667
245077,0.300000,6.500000,0.100000,Iraq,0.434667
770389,0.300000,6.500000,0.200000,Iraq,0.371333
383317,0.300000,6.500000,0.300000,Iraq,0.382667
452437,0.300000,6.500000,0.400000,Iraq,0.583333
369493,0.300000,6.500000,0.500000,Iraq,0.565508
742741,0.300000,6.500000,0.600000,Iraq,0.246914
51541,0.300000,6.500000,0.700000,Iraq,0.103203
272725,0.300000,6.500000,0.800000,Iraq,0.053383
189781,0.300000,6.500000,0.900000,Iraq,0.046530
715093,0.300000,6.500000,1.000000,Iraq,0.024329
149845,0.300000,7.000000,0.000000,Iraq,0.503333
321133,0.300000,7.000000,0.100000,Iraq,0.434000
288085,0.300000,7.000000,0.200000,Iraq,0.360667
205141,0.300000,7.000000,0.300000,Iraq,0.389333
122197,0.300000,7.000000,0.400000,Iraq,0.580000
647509,0.300000,7.000000,0.500000,Iraq,0.547826
108373,0.300000,7.000000,0.600000,Iraq,0.282787
633685,0.300000,7.000000,0.700000,Iraq,0.115194
246613,0.300000,7.000000,0.800000,Iraq,0.059361
467797,0.300000,7.000000,0.900000,Iraq,0.036290
384853,0.300000,7.000000,1.000000,Iraq,0.022746
123733,0.300000,7.500000,0.000000,Iraq,0.511333
649045,0.300000,7.500000,0.100000,Iraq,0.439333
109909,0.300000,7.500000,0.200000,Iraq,0.357333
483157,0.300000,7.500000,0.300000,Iraq,0.393333
400213,0.300000,7.500000,0.400000,Iraq,0.588667
773461,0.300000,7.500000,0.500000,Iraq,0.550067
82261,0.300000,7.500000,0.600000,Iraq,0.256445
759637,0.300000,7.500000,0.700000,Iraq,0.123580
220501,0.300000,7.500000,0.800000,Iraq,0.053599
441685,0.300000,7.500000,0.900000,Iraq,0.037945
662869,0.300000,7.500000,1.000000,Iraq,0.021649
401749,0.300000,8.000000,0.000000,Iraq,0.508000
318805,0.300000,8.000000,0.100000,Iraq,0.425333
83797,0.300000,8.000000,0.200000,Iraq,0.360000
761173,0.300000,8.000000,0.300000,Iraq,0.385333
678229,0.300000,8.000000,0.400000,Iraq,0.555333
139093,0.300000,8.000000,0.500000,Iraq,0.551471
664405,0.300000,8.000000,0.600000,Iraq,0.264766
125269,0.300000,8.000000,0.700000,Iraq,0.120285
346453,0.300000,8.000000,0.800000,Iraq,0.066867
111445,0.300000,8.000000,0.900000,Iraq,0.031051
484693,0.300000,8.000000,1.000000,Iraq,0.014108
629650,0.200000,4.000000,0.000000,Iraq,0.524000
57250,0.200000,4.000000,0.100000,Iraq,0.490000
561178,0.200000,4.000000,0.200000,Iraq,0.413333
473482,0.200000,4.000000,0.300000,Iraq,0.355333
704170,0.200000,4.000000,0.400000,Iraq,0.385333
941986,0.200000,4.000000,0.500000,Iraq,0.626000
369586,0.200000,4.000000,0.600000,Iraq,0.700000
365050,0.200000,4.000000,0.700000,Iraq,0.519013
106282,0.200000,4.000000,0.800000,Iraq,0.349292
289450,0.200000,4.000000,0.900000,Iraq,0.208478
206506,0.200000,4.000000,1.000000,Iraq,0.108382
401578,0.200000,4.500000,0.000000,Iraq,0.546000
884122,0.200000,4.500000,0.100000,Iraq,0.494000
311722,0.200000,4.500000,0.200000,Iraq,0.422000
608938,0.200000,4.500000,0.300000,Iraq,0.365333
727954,0.200000,4.500000,0.400000,Iraq,0.364000
1020418,0.200000,4.500000,0.500000,Iraq,0.523333
208042,0.200000,4.500000,0.600000,Iraq,0.657333
624058,0.200000,4.500000,0.700000,Iraq,0.569046
42154,0.200000,4.500000,0.800000,Iraq,0.357958
1040290,0.200000,4.500000,0.900000,Iraq,0.226428
467890,0.200000,4.500000,1.000000,Iraq,0.129944
175882,0.200000,5.000000,0.000000,Iraq,0.530000
97690,0.200000,5.000000,0.100000,Iraq,0.502667
1138594,0.200000,5.000000,0.200000,Iraq,0.430667
566194,0.200000,5.000000,0.300000,Iraq,0.368000
499882,0.200000,5.000000,0.400000,Iraq,0.354667
982426,0.200000,5.000000,0.500000,Iraq,0.461333
410026,0.200000,5.000000,0.600000,Iraq,0.630000
707242,0.200000,5.000000,0.700000,Iraq,0.614667
826258,0.200000,5.000000,0.800000,Iraq,0.378433
253858,0.200000,5.000000,0.900000,Iraq,0.221763
610474,0.200000,5.000000,1.000000,Iraq,0.168539
805546,0.200000,5.500000,0.000000,Iraq,0.548667
924562,0.200000,5.500000,0.100000,Iraq,0.504667
487594,0.200000,5.500000,0.200000,Iraq,0.424000
554338,0.200000,5.500000,0.300000,Iraq,0.366667
820666,0.200000,5.500000,0.400000,Iraq,0.352667
195994,0.200000,5.500000,0.500000,Iraq,0.432000
307882,0.200000,5.500000,0.600000,Iraq,0.608667
664498,0.200000,5.500000,0.700000,Iraq,0.611333
39826,0.200000,5.500000,0.800000,Iraq,0.415436
1080730,0.200000,5.500000,0.900000,Iraq,0.249658
508330,0.200000,5.500000,1.000000,Iraq,0.152495
710530,0.200000,6.000000,0.000000,Iraq,0.564667
356722,0.200000,6.000000,0.100000,Iraq,0.510667
1179034,0.200000,6.000000,0.200000,Iraq,0.425333
606634,0.200000,6.000000,0.300000,Iraq,0.375333
1003642,0.200000,6.000000,0.400000,Iraq,0.353333
13066,0.200000,6.000000,0.500000,Iraq,0.412000
450466,0.200000,6.000000,0.600000,Iraq,0.569333
198826,0.200000,6.000000,0.700000,Iraq,0.612000
659986,0.200000,6.000000,0.800000,Iraq,0.462777
337066,0.200000,6.000000,0.900000,Iraq,0.228357
102058,0.200000,6.000000,1.000000,Iraq,0.137227
601258,0.200000,6.500000,0.000000,Iraq,0.538667
1017274,0.200000,6.500000,0.100000,Iraq,0.500667
392602,0.200000,6.500000,0.200000,Iraq,0.442667
200362,0.200000,6.500000,0.300000,Iraq,0.373333
861106,0.200000,6.500000,0.400000,Iraq,0.348000
236434,0.200000,6.500000,0.500000,Iraq,0.414000
255658,0.200000,6.500000,0.600000,Iraq,0.551333
704938,0.200000,6.500000,0.700000,Iraq,0.613742
132538,0.200000,6.500000,0.800000,Iraq,0.449130
1121170,0.200000,6.500000,0.900000,Iraq,0.269518
548770,0.200000,6.500000,1.000000,Iraq,0.151074
271018,0.200000,7.000000,0.000000,Iraq,0.541333
230842,0.200000,7.000000,0.100000,Iraq,0.502000
257194,0.200000,7.000000,0.200000,Iraq,0.429333
647074,0.200000,7.000000,0.300000,Iraq,0.366667
385930,0.200000,7.000000,0.400000,Iraq,0.354000
1115578,0.200000,7.000000,0.500000,Iraq,0.408000
193906,0.200000,7.000000,0.600000,Iraq,0.547333
450730,0.200000,7.000000,0.700000,Iraq,0.603069
959410,0.200000,7.000000,0.800000,Iraq,0.468227
921610,0.200000,7.000000,0.900000,Iraq,0.290785
658090,0.200000,7.000000,1.000000,Iraq,0.137324
16810,0.200000,7.500000,0.000000,Iraq,0.548667
1057714,0.200000,7.500000,0.100000,Iraq,0.495333
433042,0.200000,7.500000,0.200000,Iraq,0.434000
452266,0.200000,7.500000,0.300000,Iraq,0.378000
901546,0.200000,7.500000,0.400000,Iraq,0.346667
329146,0.200000,7.500000,0.500000,Iraq,0.401333
659626,0.200000,7.500000,0.600000,Iraq,0.532667
745378,0.200000,7.500000,0.700000,Iraq,0.601469
172978,0.200000,7.500000,0.800000,Iraq,0.445344
1161610,0.200000,7.500000,0.900000,Iraq,0.283775
175786,0.200000,7.500000,1.000000,Iraq,0.164920
843682,0.200000,8.000000,0.000000,Iraq,0.548000
271282,0.200000,8.000000,0.100000,Iraq,0.508667
52906,0.200000,8.000000,0.200000,Iraq,0.449333
274090,0.200000,8.000000,0.300000,Iraq,0.380667
115114,0.200000,8.000000,0.400000,Iraq,0.354000
1156018,0.200000,8.000000,0.500000,Iraq,0.395333
531346,0.200000,8.000000,0.600000,Iraq,0.536000
455530,0.200000,8.000000,0.700000,Iraq,0.588000
999850,0.200000,8.000000,0.800000,Iraq,0.466845
375178,0.200000,8.000000,0.900000,Iraq,0.276307
370642,0.200000,8.000000,1.000000,Iraq,0.146601
862504,0.500000,4.000000,0.000000,Iraq,0.424000
237832,0.500000,4.000000,0.100000,Iraq,0.357333
1174192,0.500000,4.000000,0.200000,Iraq,0.666000
706336,0.500000,4.000000,0.300000,Iraq,0.405224
133936,0.500000,4.000000,0.400000,Iraq,0.102910
1174840,0.500000,4.000000,0.500000,Iraq,0.031636
550168,0.500000,4.000000,0.600000,Iraq,0.006633
1120624,0.500000,4.000000,0.700000,Iraq,0.005245
1018672,0.500000,4.000000,0.800000,Iraq,0.006369
394000,0.500000,4.000000,0.900000,Iraq,0.000000
59200,0.500000,4.000000,1.000000,Iraq,0.000000
76072,0.500000,4.500000,0.000000,Iraq,0.438667
1116976,0.500000,4.500000,0.100000,Iraq,0.346000
492304,0.500000,4.500000,0.200000,Iraq,0.640000
1155424,0.500000,4.500000,0.300000,Iraq,0.433534
960808,0.500000,4.500000,0.400000,Iraq,0.136107
388408,0.500000,4.500000,0.500000,Iraq,0.035101
53608,0.500000,4.500000,0.600000,Iraq,0.015410
804640,0.500000,4.500000,0.700000,Iraq,0.007799
232240,0.500000,4.500000,0.800000,Iraq,0.000890
538960,0.500000,4.500000,0.900000,Iraq,0.002747
596200,0.500000,4.500000,1.000000,Iraq,0.000904
525160,0.500000,5.000000,0.000000,Iraq,0.435333
330544,0.500000,5.000000,0.100000,Iraq,0.356000
1162360,0.500000,5.000000,0.200000,Iraq,0.594000
694504,0.500000,5.000000,0.300000,Iraq,0.419679
174376,0.500000,5.000000,0.400000,Iraq,0.142959
533368,0.500000,5.000000,0.500000,Iraq,0.045066
590608,0.500000,5.000000,0.600000,Iraq,0.009992
543304,0.500000,5.000000,0.700000,Iraq,0.005111
1059112,0.500000,5.000000,0.800000,Iraq,0.001817
486712,0.500000,5.000000,0.900000,Iraq,0.000000
460792,0.500000,5.000000,1.000000,Iraq,0.002796
116512,0.500000,5.500000,0.000000,Iraq,0.452667
1157416,0.500000,5.500000,0.100000,Iraq,0.352667
532744,0.500000,5.500000,0.200000,Iraq,0.580667
559096,0.500000,5.500000,0.300000,Iraq,0.492995
1001248,0.500000,5.500000,0.400000,Iraq,0.144068
428848,0.500000,5.500000,0.500000,Iraq,0.056559
1184632,0.500000,5.500000,0.600000,Iraq,0.019818
845080,0.500000,5.500000,0.700000,Iraq,0.012206
272680,0.500000,5.500000,0.800000,Iraq,0.001770
1156768,0.500000,5.500000,0.900000,Iraq,0.004686
688912,0.500000,5.500000,1.000000,Iraq,0.001878
943384,0.500000,6.000000,0.000000,Iraq,0.441333
370984,0.500000,6.000000,0.100000,Iraq,0.350000
463864,0.500000,6.000000,0.200000,Iraq,0.564667
734944,0.500000,6.000000,0.300000,Iraq,0.528037
162544,0.500000,6.000000,0.400000,Iraq,0.143750
1151176,0.500000,6.000000,0.500000,Iraq,0.049269
631048,0.500000,6.000000,0.600000,Iraq,0.024430
58648,0.500000,6.000000,0.700000,Iraq,0.010821
1099552,0.500000,6.000000,0.800000,Iraq,0.004513
527152,0.500000,6.000000,0.900000,Iraq,0.004669
370552,0.500000,6.000000,1.000000,Iraq,0.004596
156952,0.500000,6.500000,0.000000,Iraq,0.460667
1145584,0.500000,6.500000,0.100000,Iraq,0.354667
625456,0.500000,6.500000,0.200000,Iraq,0.520000
784,0.500000,6.500000,0.300000,Iraq,0.527406
1041688,0.500000,6.500000,0.400000,Iraq,0.144570
469288,0.500000,6.500000,0.500000,Iraq,0.049689
1013608,0.500000,6.500000,0.600000,Iraq,0.014706
885520,0.500000,6.500000,0.700000,Iraq,0.006184
313120,0.500000,6.500000,0.800000,Iraq,0.002667
1144936,0.500000,6.500000,0.900000,Iraq,0.001903
729352,0.500000,6.500000,1.000000,Iraq,0.001896
632176,0.500000,7.000000,0.000000,Iraq,0.449333
411424,0.500000,7.000000,0.100000,Iraq,0.352667
440152,0.500000,7.000000,0.200000,Iraq,0.534000
879928,0.500000,7.000000,0.300000,Iraq,0.541027
255256,0.500000,7.000000,0.400000,Iraq,0.141061
1167856,0.500000,7.000000,0.500000,Iraq,0.049345
723760,0.500000,7.000000,0.600000,Iraq,0.019279
46816,0.500000,7.000000,0.700000,Iraq,0.014011
1139992,0.500000,7.000000,0.800000,Iraq,0.008889
567592,0.500000,7.000000,0.900000,Iraq,0.005425
199528,0.500000,7.000000,1.000000,Iraq,0.002887
197392,0.500000,7.500000,0.000000,Iraq,0.454667
1186024,0.500000,7.500000,0.100000,Iraq,0.352000
665896,0.500000,7.500000,0.200000,Iraq,0.522000
93496,0.500000,7.500000,0.300000,Iraq,0.524096
1082128,0.500000,7.500000,0.400000,Iraq,0.152448
509728,0.500000,7.500000,0.500000,Iraq,0.040940
1030288,0.500000,7.500000,0.600000,Iraq,0.024570
978232,0.500000,7.500000,0.700000,Iraq,0.010345
353560,0.500000,7.500000,0.800000,Iraq,0.004533
596128,0.500000,7.500000,0.900000,Iraq,0.002735
822064,0.500000,7.500000,1.000000,Iraq,0.002825
1076536,0.500000,8.000000,0.000000,Iraq,0.445333
893800,0.500000,8.000000,0.100000,Iraq,0.360000
359416,0.500000,8.000000,0.200000,Iraq,0.510000
920368,0.500000,8.000000,0.300000,Iraq,0.530120
191152,0.500000,8.000000,0.400000,Iraq,0.147325
1179784,0.500000,8.000000,0.500000,Iraq,0.043578
764200,0.500000,8.000000,0.600000,Iraq,0.021053
191800,0.500000,8.000000,0.700000,Iraq,0.010230
1180432,0.500000,8.000000,0.800000,Iraq,0.003587
608032,0.500000,8.000000,0.900000,Iraq,0.002876
35632,0.500000,8.000000,1.000000,Iraq,0.000000
1109611,0.700000,4.000000,0.000000,Iraq,0.366667
380395,0.700000,4.000000,0.100000,Iraq,0.570000
568315,0.700000,4.000000,0.200000,Iraq,0.492657
796627,0.700000,4.000000,0.300000,Iraq,0.073508
171955,0.700000,4.000000,0.400000,Iraq,0.011971
1160587,0.700000,4.000000,0.500000,Iraq,0.005059
640459,0.700000,4.000000,0.600000,Iraq,0.004448
56179,0.700000,4.000000,0.700000,Iraq,0.001840
1108963,0.700000,4.000000,0.800000,Iraq,0.000000
536563,0.700000,4.000000,0.900000,Iraq,0.000000
703099,0.700000,4.000000,1.000000,Iraq,0.000000
166363,0.700000,4.500000,0.000000,Iraq,0.384667
1154995,0.700000,4.500000,0.100000,Iraq,0.496000
1162339,0.700000,4.500000,0.200000,Iraq,0.486000
10195,0.700000,4.500000,0.300000,Iraq,0.087719
1051099,0.700000,4.500000,0.400000,Iraq,0.018025
478699,0.700000,4.500000,0.500000,Iraq,0.004296
666619,0.700000,4.500000,0.600000,Iraq,0.001779
894931,0.700000,4.500000,0.700000,Iraq,0.000000
322531,0.700000,4.500000,0.800000,Iraq,0.000951
417787,0.700000,4.500000,0.900000,Iraq,0.000000
791035,0.700000,4.500000,1.000000,Iraq,0.000961
964723,0.700000,5.000000,0.000000,Iraq,0.390667
420835,0.700000,5.000000,0.100000,Iraq,0.442000
516091,0.700000,5.000000,0.200000,Iraq,0.494330
889339,0.700000,5.000000,0.300000,Iraq,0.092275
264667,0.700000,5.000000,0.400000,Iraq,0.018669
267259,0.700000,5.000000,0.500000,Iraq,0.009491
733171,0.700000,5.000000,0.600000,Iraq,0.004579
108499,0.700000,5.000000,0.700000,Iraq,0.001869
317803,0.700000,5.000000,0.800000,Iraq,0.001914
577003,0.700000,5.000000,0.900000,Iraq,0.000000
4603,0.700000,5.000000,1.000000,Iraq,0.000000
206803,0.700000,5.500000,0.000000,Iraq,0.404000
724987,0.700000,5.500000,0.100000,Iraq,0.440667
675307,0.700000,5.500000,0.200000,Iraq,0.561790
1179235,0.700000,5.500000,0.300000,Iraq,0.101302
1091539,0.700000,5.500000,0.400000,Iraq,0.027273
519139,0.700000,5.500000,0.500000,Iraq,0.010563
120187,0.700000,5.500000,0.600000,Iraq,0.004717
987643,0.700000,5.500000,0.700000,Iraq,0.000930
362971,0.700000,5.500000,0.800000,Iraq,0.001848
441595,0.700000,5.500000,0.900000,Iraq,0.000980
831475,0.700000,5.500000,1.000000,Iraq,0.000962
1085947,0.700000,6.000000,0.000000,Iraq,0.416000
461275,0.700000,6.000000,0.100000,Iraq,0.419333
463867,0.700000,6.000000,0.200000,Iraq,0.574000
929779,0.700000,6.000000,0.300000,Iraq,0.095851
305107,0.700000,6.000000,0.400000,Iraq,0.027844
150883,0.700000,6.000000,0.500000,Iraq,0.008718
773611,0.700000,6.000000,0.600000,Iraq,0.004545
201211,0.700000,6.000000,0.700000,Iraq,0.000937
1137571,0.700000,6.000000,0.800000,Iraq,0.002799
617443,0.700000,6.000000,0.900000,Iraq,0.000982
45043,0.700000,6.000000,1.000000,Iraq,0.001014
299515,0.700000,6.500000,0.000000,Iraq,0.408667
1166971,0.700000,6.500000,0.100000,Iraq,0.414667
715747,0.700000,6.500000,0.200000,Iraq,0.591728
143347,0.700000,6.500000,0.300000,Iraq,0.111033
1184251,0.700000,6.500000,0.400000,Iraq,0.041063
507307,0.700000,6.500000,0.500000,Iraq,0.008613
802147,0.700000,6.500000,0.600000,Iraq,0.003711
1028083,0.700000,6.500000,0.700000,Iraq,0.003835
403411,0.700000,6.500000,0.800000,Iraq,0.001931
617467,0.700000,6.500000,0.900000,Iraq,0.001004
871915,0.700000,6.500000,1.000000,Iraq,0.000000
1126387,0.700000,7.000000,0.000000,Iraq,0.408000
501715,0.700000,7.000000,0.100000,Iraq,0.415333
107515,0.700000,7.000000,0.200000,Iraq,0.585724
970219,0.700000,7.000000,0.300000,Iraq,0.104446
397819,0.700000,7.000000,0.400000,Iraq,0.029388
771067,0.700000,7.000000,0.500000,Iraq,0.008651
814051,0.700000,7.000000,0.600000,Iraq,0.002715
241651,0.700000,7.000000,0.700000,Iraq,0.001880
1178011,0.700000,7.000000,0.800000,Iraq,0.000000
831331,0.700000,7.000000,0.900000,Iraq,0.003049
85483,0.700000,7.000000,1.000000,Iraq,0.000000
339955,0.700000,7.500000,0.000000,Iraq,0.400667
218995,0.700000,7.500000,0.100000,Iraq,0.404667
756187,0.700000,7.500000,0.200000,Iraq,0.576000
131515,0.700000,7.500000,0.300000,Iraq,0.098652
1172419,0.700000,7.500000,0.400000,Iraq,0.026721
600019,0.700000,7.500000,0.500000,Iraq,0.009410
429163,0.700000,7.500000,0.600000,Iraq,0.002814
1068523,0.700000,7.500000,0.700000,Iraq,0.002901
496123,0.700000,7.500000,0.800000,Iraq,0.001910
565243,0.700000,7.500000,0.900000,Iraq,0.001972
912355,0.700000,7.500000,1.000000,Iraq,0.001949
900715,0.700000,8.000000,0.000000,Iraq,0.412667
542155,0.700000,8.000000,0.100000,Iraq,0.415333
359419,0.700000,8.000000,0.200000,Iraq,0.585170
1010659,0.700000,8.000000,0.300000,Iraq,0.103887
438259,0.700000,8.000000,0.400000,Iraq,0.032309
414715,0.700000,8.000000,0.500000,Iraq,0.006780
854491,0.700000,8.000000,0.600000,Iraq,0.004604
282091,0.700000,8.000000,0.700000,Iraq,0.002747
253795,0.700000,8.000000,0.800000,Iraq,0.002814
646051,0.700000,8.000000,0.900000,Iraq,0.003015
125923,0.700000,8.000000,1.000000,Iraq,0.001986
1095358,0.900000,4.000000,0.000000,Iraq,0.354000
651262,0.900000,4.000000,0.100000,Iraq,0.672000
568318,0.900000,4.000000,0.200000,Iraq,0.143557
939190,0.900000,4.000000,0.300000,Iraq,0.022781
706558,0.900000,4.000000,0.400000,Iraq,0.002558
623614,0.900000,4.000000,0.500000,Iraq,0.002622
783022,0.900000,4.000000,0.600000,Iraq,0.000000
210622,0.900000,4.000000,0.700000,Iraq,0.000000
678910,0.900000,4.000000,0.800000,Iraq,0.000000
626854,0.900000,4.000000,0.900000,Iraq,0.000000
54454,0.900000,4.000000,1.000000,Iraq,0.001015
556030,0.900000,4.500000,0.000000,Iraq,0.354667
1169254,0.900000,4.500000,0.100000,Iraq,0.655333
57502,0.900000,4.500000,0.200000,Iraq,0.189020
152758,0.900000,4.500000,0.300000,Iraq,0.014263
528382,0.900000,4.500000,0.400000,Iraq,0.004310
445438,0.900000,4.500000,0.500000,Iraq,0.004537
666622,0.900000,4.500000,0.600000,Iraq,0.000929
1037494,0.900000,4.500000,0.700000,Iraq,0.000000
804862,0.900000,4.500000,0.800000,Iraq,0.000945
417790,0.900000,4.500000,0.900000,Iraq,0.000000
881326,0.900000,4.500000,1.000000,Iraq,0.000000
1135798,0.900000,5.000000,0.000000,Iraq,0.368667
924550,0.900000,5.000000,0.100000,Iraq,0.643333
516094,0.900000,5.000000,0.200000,Iraq,0.210526
979630,0.900000,5.000000,0.300000,Iraq,0.023312
407230,0.900000,5.000000,0.400000,Iraq,0.008757
516742,0.900000,5.000000,0.500000,Iraq,0.003759
823462,0.900000,5.000000,0.600000,Iraq,0.001869
251062,0.900000,5.000000,0.700000,Iraq,0.000961
1163662,0.900000,5.000000,0.800000,Iraq,0.000000
543742,0.900000,5.000000,0.900000,Iraq,0.000000
94894,0.900000,5.000000,1.000000,Iraq,0.000989
349366,0.900000,5.500000,0.000000,Iraq,0.370667
1021990,0.900000,5.500000,0.100000,Iraq,0.610000
642046,0.900000,5.500000,0.200000,Iraq,0.203704
193198,0.900000,5.500000,0.300000,Iraq,0.038369
780286,0.900000,5.500000,0.400000,Iraq,0.004363
697342,0.900000,5.500000,0.500000,Iraq,0.002735
37030,0.900000,5.500000,0.600000,Iraq,0.000000
1077934,0.900000,5.500000,0.700000,Iraq,0.001007
505534,0.900000,5.500000,0.800000,Iraq,0.000000
669694,0.900000,5.500000,0.900000,Iraq,0.000997
921766,0.900000,5.500000,1.000000,Iraq,0.001003
1176238,0.900000,6.000000,0.000000,Iraq,0.374667
546814,0.900000,6.000000,0.100000,Iraq,0.597333
159742,0.900000,6.000000,0.200000,Iraq,0.194672
1020070,0.900000,6.000000,0.300000,Iraq,0.040784
447670,0.900000,6.000000,0.400000,Iraq,0.011285
519166,0.900000,6.000000,0.500000,Iraq,0.003721
761734,0.900000,6.000000,0.600000,Iraq,0.000969
657406,0.900000,6.000000,0.700000,Iraq,0.001931
574462,0.900000,6.000000,0.800000,Iraq,0.000000
187390,0.900000,6.000000,0.900000,Iraq,0.001026
712702,0.900000,6.000000,1.000000,Iraq,0.000000
389806,0.900000,6.500000,0.000000,Iraq,0.384667
672766,0.900000,6.500000,0.100000,Iraq,0.586000
589822,0.900000,6.500000,0.200000,Iraq,0.194521
233638,0.900000,6.500000,0.300000,Iraq,0.042254
728062,0.900000,6.500000,0.400000,Iraq,0.005319
702142,0.900000,6.500000,0.500000,Iraq,0.003646
562174,0.900000,6.500000,0.600000,Iraq,0.004840
1118374,0.900000,6.500000,0.700000,Iraq,0.000000
545974,0.900000,6.500000,0.800000,Iraq,0.000000
617470,0.900000,6.500000,0.900000,Iraq,0.001002
534526,0.900000,6.500000,1.000000,Iraq,0.001040
577534,0.900000,7.000000,0.000000,Iraq,0.385333
798718,0.900000,7.000000,0.100000,Iraq,0.583333
411646,0.900000,7.000000,0.200000,Iraq,0.207509
24574,0.900000,7.000000,0.300000,Iraq,0.033594
488110,0.900000,7.000000,0.400000,Iraq,0.008865
1070446,0.900000,7.000000,0.500000,Iraq,0.000908
383998,0.900000,7.000000,0.600000,Iraq,0.002944
605182,0.900000,7.000000,0.700000,Iraq,0.002979
522238,0.900000,7.000000,0.800000,Iraq,0.002004
800446,0.900000,7.000000,0.900000,Iraq,0.000999
660478,0.900000,7.000000,1.000000,Iraq,0.000000
430246,0.900000,7.500000,0.000000,Iraq,0.382667
620542,0.900000,7.500000,0.100000,Iraq,0.574667
898750,0.900000,7.500000,0.200000,Iraq,0.203136
758782,0.900000,7.500000,0.300000,Iraq,0.038035
675838,0.900000,7.500000,0.400000,Iraq,0.012647
592894,0.900000,7.500000,0.500000,Iraq,0.004721
509950,0.900000,7.500000,0.600000,Iraq,0.000930
1040014,0.900000,7.500000,0.700000,Iraq,0.000971
586414,0.900000,7.500000,0.800000,Iraq,0.000000
14014,0.900000,7.500000,0.900000,Iraq,0.000000
178174,0.900000,7.500000,1.000000,Iraq,0.001045
525310,0.900000,8.000000,0.000000,Iraq,0.386667
684718,0.900000,8.000000,0.100000,Iraq,0.562667
55294,0.900000,8.000000,0.200000,Iraq,0.223361
580606,0.900000,8.000000,0.300000,Iraq,0.029459
528550,0.900000,8.000000,0.400000,Iraq,0.011178
718846,0.900000,8.000000,0.500000,Iraq,0.005505
997054,0.900000,8.000000,0.600000,Iraq,0.001914
248830,0.900000,8.000000,0.700000,Iraq,0.000989
165886,0.900000,8.000000,0.800000,Iraq,0.000992
840886,0.900000,8.000000,0.900000,Iraq,0.000000
931390,0.900000,8.000000,1.000000,Iraq,0.000000
