Mujahedeen Shura Council,Mujahedeen Corps in Iraq,0.019069545538807374
Mujahedeen Shura Council,Supreme Council for Islamic Revolution in Iraq (SCIRI),0.014329278517897627
Mujahedeen Shura Council,Armed Vanguards of a Second Mohammed Army,0.015389590902495512
Mujahedeen Shura Council,Imam Hussein Brigade,0.013258325629288038
Mujahedeen Shura Council,Khalid ibn Walid Brigade,0.01627758855669909
Mujahedeen Shura Council,Badr Brigades,0.013283504175144399
Junaid Jihadist Battalion,Junaid Jihadist Battalion,0.016106110281993682
Junaid Jihadist Battalion,Jaish al-Ta'ifa al-Mansura,0.013565824074024645
Junaid Jihadist Battalion,Mujahedeen Army,0.015080350617040125
Junaid Jihadist Battalion,Islamic Army in Iraq (al-Jaish al-Islami fi al-Iraq),0.018207723948574128
Junaid Jihadist Battalion,Ansar al-Din,0.019119616462485136
Junaid Jihadist Battalion,Holders of the Black Banners,0.01895385071612465
Junaid Jihadist Battalion,Mujahedeen Corps in Iraq,0.019173694043541033
Junaid Jihadist Battalion,Supreme Council for Islamic Revolution in Iraq (SCIRI),0.016603506613530397
Junaid Jihadist Battalion,Armed Vanguards of a Second Mohammed Army,0.01782666782212781
Junaid Jihadist Battalion,Imam Hussein Brigade,0.01617043971268891
Junaid Jihadist Battalion,Khalid ibn Walid Brigade,0.01677407683762209
Junaid Jihadist Battalion,Badr Brigades,0.015247944037422708
Jaish al-Ta'ifa al-Mansura,Jaish al-Ta'ifa al-Mansura,0.015232375652734597
Jaish al-Ta'ifa al-Mansura,Mujahedeen Army,0.019225111047533917
Jaish al-Ta'ifa al-Mansura,Islamic Army in Iraq (al-Jaish al-Islami fi al-Iraq),0.012567174716525636
Jaish al-Ta'ifa al-Mansura,Ansar al-Din,0.014877250482237845
Jaish al-Ta'ifa al-Mansura,Holders of the Black Banners,0.017604418096665686
Jaish al-Ta'ifa al-Mansura,Mujahedeen Corps in Iraq,0.01691993958568807
Jaish al-Ta'ifa al-Mansura,Supreme Council for Islamic Revolution in Iraq (SCIRI),0.018369385318586735
Jaish al-Ta'ifa al-Mansura,Armed Vanguards of a Second Mohammed Army,0.01630518252485747
Jaish al-Ta'ifa al-Mansura,Imam Hussein Brigade,0.01764529788276376
Jaish al-Ta'ifa al-Mansura,Khalid ibn Walid Brigade,0.015621937492430757
Jaish al-Ta'ifa al-Mansura,Badr Brigades,0.016359629542171194
Mujahedeen Army,Mujahedeen Army,0.016611757867837335
Mujahedeen Army,Islamic Army in Iraq (al-Jaish al-Islami fi al-Iraq),0.021848084051150574
Mujahedeen Army,Ansar al-Din,0.02062845928758865
Mujahedeen Army,Holders of the Black Banners,0.016918441659113607
Mujahedeen Army,Mujahedeen Corps in Iraq,0.018171314316705565
Mujahedeen Army,Supreme Council for Islamic Revolution in Iraq (SCIRI),0.015245598856067423
Mujahedeen Army,Armed Vanguards of a Second Mohammed Army,0.015285651062171828
Mujahedeen Army,Imam Hussein Brigade,0.015804935951831904
Mujahedeen Army,Khalid ibn Walid Brigade,0.019014166091182796
Mujahedeen Army,Badr Brigades,0.016143709150700743
Islamic Army in Iraq (al-Jaish al-Islami fi al-Iraq),Islamic Army in Iraq (al-Jaish al-Islami fi al-Iraq),0.014651833059703141
Islamic Army in Iraq (al-Jaish al-Islami fi al-Iraq),Ansar al-Din,0.014937423370191423
Islamic Army in Iraq (al-Jaish al-Islami fi al-Iraq),Holders of the Black Banners,0.013946592936763983
Islamic Army in Iraq (al-Jaish al-Islami fi al-Iraq),Mujahedeen Corps in Iraq,0.01852974969485055
Islamic Army in Iraq (al-Jaish al-Islami fi al-Iraq),Supreme Council for Islamic Revolution in Iraq (SCIRI),0.014557563585098366
Islamic Army in Iraq (al-Jaish al-Islami fi al-Iraq),Armed Vanguards of a Second Mohammed Army,0.011009427090373546
Islamic Army in Iraq (al-Jaish al-Islami fi al-Iraq),Imam Hussein Brigade,0.014563293924890336
Islamic Army in Iraq (al-Jaish al-Islami fi al-Iraq),Khalid ibn Walid Brigade,0.01659726527155928
Islamic Army in Iraq (al-Jaish al-Islami fi al-Iraq),Badr Brigades,0.014780561915091195
Ansar al-Din,Ansar al-Din,0.015713575019031256
Ansar al-Din,Holders of the Black Banners,0.018364114447780015
Ansar al-Din,Mujahedeen Corps in Iraq,0.02050183788864708
Ansar al-Din,Supreme Council for Islamic Revolution in Iraq (SCIRI),0.019007438599583246
Ansar al-Din,Armed Vanguards of a Second Mohammed Army,0.015848291858651373
Ansar al-Din,Imam Hussein Brigade,0.017069002676057727
Ansar al-Din,Khalid ibn Walid Brigade,0.016827782186685566
Ansar al-Din,Badr Brigades,0.01895471971712845
Holders of the Black Banners,Holders of the Black Banners,0.016239411519988915
Holders of the Black Banners,Mujahedeen Corps in Iraq,0.015830107633215622
Holders of the Black Banners,Supreme Council for Islamic Revolution in Iraq (SCIRI),0.021707624774635493
Holders of the Black Banners,Armed Vanguards of a Second Mohammed Army,0.01970414036410793
Holders of the Black Banners,Imam Hussein Brigade,0.017441193323189344
Holders of the Black Banners,Khalid ibn Walid Brigade,0.013316828994122308
Holders of the Black Banners,Badr Brigades,0.015290912794614114
Mujahedeen Corps in Iraq,Mujahedeen Corps in Iraq,0.015475280967331214
Mujahedeen Corps in Iraq,Supreme Council for Islamic Revolution in Iraq (SCIRI),0.021070352122246467
Mujahedeen Corps in Iraq,Armed Vanguards of a Second Mohammed Army,0.01870477383250343
Mujahedeen Corps in Iraq,Imam Hussein Brigade,0.01710415642350584
Mujahedeen Corps in Iraq,Khalid ibn Walid Brigade,0.015917516704789154
Mujahedeen Corps in Iraq,Badr Brigades,0.016572519556896245
Supreme Council for Islamic Revolution in Iraq (SCIRI),Supreme Council for Islamic Revolution in Iraq (SCIRI),0.015112409275016019
Supreme Council for Islamic Revolution in Iraq (SCIRI),Armed Vanguards of a Second Mohammed Army,0.017745573337283122
Supreme Council for Islamic Revolution in Iraq (SCIRI),Imam Hussein Brigade,0.011289788941221481
Supreme Council for Islamic Revolution in Iraq (SCIRI),Khalid ibn Walid Brigade,0.023018081926497982
Supreme Council for Islamic Revolution in Iraq (SCIRI),Badr Brigades,0.012374068070018639
Armed Vanguards of a Second Mohammed Army,Armed Vanguards of a Second Mohammed Army,0.012964643741488958
Armed Vanguards of a Second Mohammed Army,Imam Hussein Brigade,0.018956227091071996
Armed Vanguards of a Second Mohammed Army,Khalid ibn Walid Brigade,0.015193910622229325
Armed Vanguards of a Second Mohammed Army,Badr Brigades,0.018380587685595712
Imam Hussein Brigade,Imam Hussein Brigade,0.013497799727765472
Imam Hussein Brigade,Khalid ibn Walid Brigade,0.02109803070607804
Imam Hussein Brigade,Badr Brigades,0.013412516678171293
Khalid ibn Walid Brigade,Khalid ibn Walid Brigade,0.016980093465253213
Khalid ibn Walid Brigade,Badr Brigades,0.016612271727601532
Badr Brigades,Badr Brigades,0.014202443198435602
